row_id,instruction,intent,category,flags,dup_group,split,is_representative,is_exact_duplicate
18921,assistance to buy several of your product,place_order,ORDER,BLM,9611,train,True,False
18922,where do I make a purchase?,place_order,ORDER,BI,9612,train,False,False
18923,how to order some products?,place_order,ORDER,BILM,9613,train,True,False
18924,i needhelp to acquire several items,place_order,ORDER,BLMQZ,9614,train,True,False
18925,I need help to purchase some bloody products,place_order,ORDER,BLMW,9615,train,True,False
18926,i do not know what i have to do to make a purchase,place_order,ORDER,BEQ,9616,train,True,False
18927,"I have got to earn a product, I need help",place_order,ORDER,BCL,9617,train,True,False
18928,can ya help me ordering something,place_order,ORDER,BILQ,9618,val,False,False
18929,i dont know how i can acquire some of ur item,place_order,ORDER,BLMQ,9619,val,True,False
18930,I do not know how to acquire a few of your product,place_order,ORDER,BELM,9620,test,False,False
18931,want help acquiring several of ur item,place_order,ORDER,BLMQ,9621,train,False,False
18932,what do I have to do to order somethingh?,place_order,ORDER,BILZ,9622,train,True,False
18933,how to purchase a few of your product?,place_order,ORDER,BILM,9623,train,False,False
18934,earn a few of your product,place_order,ORDER,BLM,9624,train,True,False
18935,how do I order some of your article?,place_order,ORDER,BILM,9625,train,True,False
18936,can uhelp me to shop some items,place_order,ORDER,BILMQ,9626,train,True,False
18937,i do not know what i need to do to hsop several articles,place_order,ORDER,BELMQZ,9627,train,True,False
18938,I have to shop several articles,place_order,ORDER,BLM,9593,train,False,False
18939,I don't know what to do to shop an article,place_order,ORDER,BL,9628,test,False,False
18940,need assistance to order a few of ur item,place_order,ORDER,BLMQ,9629,train,True,False
18941,i dont know how to acquire an article,place_order,ORDER,BLQ,9630,train,True,False
18942,I want to acquire some articles,place_order,ORDER,BLM,9631,train,True,False
18943,where do I buy something?,place_order,ORDER,BI,9632,train,True,False
18944,I don't know what to do to order a few of your article,place_order,ORDER,BLM,9633,train,True,False
18945,help me make an order,place_order,ORDER,B,9634,train,True,False
18946,I try to order some of your article,place_order,ORDER,BLM,9635,test,True,False
18947,where can i order some of ur article,place_order,ORDER,BILMQ,9636,train,True,False
18948,help buying some of your product,place_order,ORDER,BLM,9637,train,False,False
18949,where can i order somedthing,place_order,ORDER,BILQZ,9638,train,True,False
18950,need assistance to acquire several of ur article,place_order,ORDER,BLMQ,9639,train,False,False
18951,where do I earn an article?,place_order,ORDER,BIL,9640,train,True,False
18952,I do not know how to acquire some of your article,place_order,ORDER,BELM,9641,val,False,False
18953,I want help to acquire several of your product,place_order,ORDER,BLMZ,9642,test,False,False
18954,"I need to shop several of ypur article, can I get some help?",place_order,ORDER,BCILMZ,9643,val,True,False
18955,how do I order somearticles?,place_order,ORDER,BILMZ,9644,train,True,False
18956,is it possible to purchase a few of your article?,place_order,ORDER,BILM,9645,train,True,False
18957,I don't know how I can shop several articles,place_order,ORDER,BLM,9646,train,False,False
18958,assistance acquiring a few of ur item,place_order,ORDER,BLMQ,9647,train,False,False
18959,help me earn several products,place_order,ORDER,BLM,9648,val,False,False
18960,I don't know what I have to do to buy some of your article,place_order,ORDER,BLM,9649,train,False,False
18961,help me to uby several products,place_order,ORDER,BLMZ,9650,train,True,False
18962,i want assistance acquiring several of ur product,place_order,ORDER,BLMQ,9651,train,False,False
18963,I want assistance buying some of your product,place_order,ORDER,BLM,9652,train,True,False
18964,I do not know what to do to earn some items,place_order,ORDER,BELM,9653,train,False,False
18965,I want help doing a purchase,place_order,ORDER,BL,9654,train,True,False
18966,need assistance to earn an item,place_order,ORDER,BLQ,9655,val,False,False
18967,how do I acquire several articles?,place_order,ORDER,BILM,9656,test,True,False
18968,I need assistance ordering several bloody items,place_order,ORDER,BLMW,9657,test,True,False
18969,I want assistance earning some of your product,place_order,ORDER,BLM,9658,train,True,False
18970,wanna shop a few of ur article,place_order,ORDER,BLMQ,9659,train,True,False
18971,assistance to purchase something,place_order,ORDER,BL,9660,train,True,False
18972,i have got to buy several articles,place_order,ORDER,BLMQ,9661,train,False,False
18973,shopping article,place_order,ORDER,BKL,9662,train,False,False
18974,I do not know what to do to acquire several articles,place_order,ORDER,BELM,9663,train,True,False
18975,I don't know what to do to earn several items,place_order,ORDER,BLM,9664,test,True,False
18976,I want help to purchase several damn products,place_order,ORDER,BLMW,9665,train,True,False
18977,I do not know how to shop some items,place_order,ORDER,BELM,9666,train,True,False
18978,I want assistance to order a damn product,place_order,ORDER,BLW,9667,train,True,False
18979,"I have got to shop a damn item, how to do it?",place_order,ORDER,BCILW,9668,val,True,False
18980,where do I shop several of your product?,place_order,ORDER,BILM,9669,test,True,False
18981,where do I purchase some articles?,place_order,ORDER,BILM,9670,train,False,False
18982,help me earn several of your item,place_order,ORDER,BLM,9671,train,False,False
18983,can you help me to buy some articles?,place_order,ORDER,BILMZ,9672,test,True,False
18984,I don't know how I can earn a few of your article,place_order,ORDER,BLM,9673,train,True,False
18985,can you help me shop several of your product?,place_order,ORDER,BILM,9674,train,True,False
18986,"I need to earn several goddamn items, how can I do it?",place_order,ORDER,BCILMW,9675,val,True,False
18987,I need assistance to buy several articles,place_order,ORDER,BLM,9676,train,True,False
18988,"I would like to purchase several products, will you help me?",place_order,ORDER,BCILMP,9677,train,True,False
18989,I don't know how to acquire some articles,place_order,ORDER,BLM,9678,train,True,False
18990,can you help me earning several products?,place_order,ORDER,BILM,9679,train,True,False
18991,where do I earn seberal products?,place_order,ORDER,BILMZ,9680,val,True,False
18992,i want assistance acquiring a few of ur article,place_order,ORDER,BLMQ,9681,train,True,False
18993,i dont know how to purchase several products,place_order,ORDER,BLMQZ,9682,test,True,False
18994,I am trying to shop something,place_order,ORDER,BL,9683,val,True,False
18995,I do not know how I can buy several items,place_order,ORDER,BEM,9684,val,True,False
18996,I need to order a bloody item,place_order,ORDER,BLW,9685,train,True,False
18997,want assistance ordering a few of your article,place_order,ORDER,BLMQ,9686,train,True,False
18998,I don't know what I have to do to order several products,place_order,ORDER,BLM,9687,train,True,False
18999,how do i shop some products,place_order,ORDER,BILMQ,9688,train,True,False
19000,shop several articles,place_order,ORDER,BLM,9593,train,False,False
19001,assistance purchasing some items,place_order,ORDER,BLM,9689,train,True,False
19002,can you help me shopping some items?,place_order,ORDER,BILM,9690,train,True,False
19003,i need help buying several of ur item,place_order,ORDER,BMQ,9691,test,True,False
19004,I'm trying to acquire some of ur item,place_order,ORDER,BLMQ,9692,val,True,False
19005,i have to acquire a product,place_order,ORDER,BLQ,9693,train,False,False
19006,i do not know what to do to shop several of ur item,place_order,ORDER,BELMQ,9694,train,True,False
19007,can you help me purchasing a damn item?,place_order,ORDER,BILW,9695,train,True,False
19008,I don't know what to do to order several items,place_order,ORDER,BLM,9696,val,True,False
19009,how can I earn a few fo your article?,place_order,ORDER,BILMZ,9697,train,True,False
19010,help me to acquire some of your article,place_order,ORDER,BLM,9698,train,False,False
19011,what do I have to do to buy some items?,place_order,ORDER,BIM,9699,train,True,False
19012,i do not know what i have to do to earn some items,place_order,ORDER,BELMQ,9653,train,False,False
19013,assistance earning an item,place_order,ORDER,BL,9700,train,True,False
19014,is it possible to purchase several bloody items?,place_order,ORDER,BILMW,9701,train,True,False
19015,I want help to purchase some articles,place_order,ORDER,BLM,9702,train,False,False
19016,I don't know what to do to buy some items,place_order,ORDER,BM,9703,train,True,False
19017,i want assistance to shop a product,place_order,ORDER,BLQ,9608,train,False,False
19018,I'm trying to earn a product,place_order,ORDER,BLQ,9704,val,True,False
19019,i dont know how to order several articles,place_order,ORDER,BLMQ,9705,train,True,False
19020,i dont know what i have to do to order a few of ur article,place_order,ORDER,BLMQ,9706,test,True,False
19021,buying article,place_order,ORDER,BKL,9707,train,True,False
19022,is it possible to shop some items?,place_order,ORDER,BILM,9708,train,True,False
19023,I do not know what I have to do to shop some articles,place_order,ORDER,BELM,9709,test,True,False
19024,i need help purchasing several items,place_order,ORDER,BLMQ,9710,train,True,False
19025,how can i purchase some of ur product,place_order,ORDER,BILMQ,9711,train,True,False
19026,"I have to purchase several of your product, I need help",place_order,ORDER,BCLM,9712,train,True,False
19027,i want help ordering an article,place_order,ORDER,BLQ,9713,train,True,False
19028,want help to acquire several of your product,place_order,ORDER,BLMQ,9642,test,True,False
19029,i domt know how to buy several of ur item,place_order,ORDER,BMQZ,9714,val,True,False
19030,is it possible to shop some of your item?,place_order,ORDER,BILM,9715,test,True,False
19031,I wan assistance purchasing several of your article,place_order,ORDER,BLMZ,9716,train,True,False
19032,i need help ordering several articles,place_order,ORDER,BLMQ,9717,train,True,False
19033,"I need to earn a few of your article, how do I do it?",place_order,ORDER,BCILM,9718,train,True,False
19034,assistance to acquire several products,place_order,ORDER,BLM,9719,val,True,False
19035,is it possible to order some of your article?,place_order,ORDER,BILM,9720,train,True,False
19036,how can I purchase several of your article?,place_order,ORDER,BILM,9721,test,True,False
19037,i dont know what i need to do to shop a few of ur product,place_order,ORDER,BLMQ,9722,train,True,False
19038,i try to acquire some items,place_order,ORDER,BLMQ,9723,train,False,False
19039,buy several articles,place_order,ORDER,BLM,9661,train,False,False
19040,how to earn several articles,place_order,ORDER,BILMQ,9724,val,True,False
19041,I do not know what I need to do to make na order,place_order,ORDER,BEZ,9725,val,True,False
19042,can ya help me shop some articles,place_order,ORDER,BILMQ,9726,train,True,False
19043,can you help me place an order?,place_order,ORDER,BIL,9727,train,True,False
19044,how to buy some iterms?,place_order,ORDER,BIMZ,9728,train,True,False
19045,I don't know how toearn something,place_order,ORDER,BLZ,9729,train,True,False
19046,I don't know how I can earn an article,place_order,ORDER,BL,9730,train,True,False
19047,how can i shop a few of ur article,place_order,ORDER,BILMQ,9731,test,False,False
19048,can you help me acquiring a few of your product?,place_order,ORDER,BILM,9732,train,True,False
19049,where to buy an item,place_order,ORDER,BIQ,9733,train,True,False
19050,"I need to acquire some of your item, help me",place_order,ORDER,BCLM,9734,test,True,False
19051,is it possible to acquire some of ur product,place_order,ORDER,BILMQ,9735,test,False,False
19052,I need assistance shopping something,place_order,ORDER,BL,9736,train,True,False
19053,can you help me order several articles?,place_order,ORDER,BILM,9737,train,False,False
19054,I need to shop some products,place_order,ORDER,BLM,9688,train,False,False
19055,"I need to shop some fucking articles, could I get some help?",place_order,ORDER,BCILMPW,9738,train,True,False
19056,I don't know what I have to do to buy a product,place_order,ORDER,BL,9739,train,True,False
19057,could uhelp me purchase a goddamn item,place_order,ORDER,BILPQW,9740,train,True,False
19058,assistance shopping an item,place_order,ORDER,BL,9741,test,True,False
19059,I want help shopping an article,place_order,ORDER,BL,9662,train,True,False
19060,assistance to acquire some of ur item,place_order,ORDER,BLMQZ,9742,val,True,False
19061,I don't know what to do to purchase some of your article,place_order,ORDER,BLM,9743,train,True,False
19062,I don't know what I need to do to earn some bloody products,place_order,ORDER,BLMW,9744,test,True,False
19063,help me earning several of your article,place_order,ORDER,BLM,9745,test,True,False
19064,I want to earn an article,place_order,ORDER,BL,9746,train,True,False
19065,want help shopping several of your item,place_order,ORDER,BLMQ,9747,train,False,False
19066,how to shop some articles?,place_order,ORDER,BILM,9748,train,True,False
19067,help me to earn some of ur item,place_order,ORDER,BLMQ,9749,val,True,False
19068,I don't know how I can make a purchase,place_order,ORDER,B,9750,train,True,False
19069,I don't know how I can shop some items,place_order,ORDER,BLM,9751,test,True,False
19070,help me to buy several of ur article,place_order,ORDER,BLMQ,9752,test,True,False
19071,assistance earning a damn product,place_order,ORDER,BLW,9753,train,True,False
19072,i need help to maake an order,place_order,ORDER,BQZ,9754,train,True,False
19073,I don't know what I have to do to earn something,place_order,ORDER,BL,9755,val,True,False
19074,i have got to acquire sme articles help me,place_order,ORDER,BCLMQZ,9756,val,True,False
19075,I am trying to purchase several items,place_order,ORDER,BLM,9757,val,True,False
19076,want help acquiring som items,place_order,ORDER,BLMQZ,9758,val,True,False
19077,I have to purchase several of your article,place_order,ORDER,BLM,9759,train,True,False
19078,I don't know what to do to purchase several products,place_order,ORDER,BLM,9760,test,False,False
19079,I don't know what I have to do to order some items,place_order,ORDER,BLM,9761,val,True,False
19080,help ordering soem of your product,place_order,ORDER,BLMZ,9762,train,True,False
19081,wanna purchase several products,place_order,ORDER,BLMQZ,9763,train,True,False
19082,i need assistance buyig several of ur article,place_order,ORDER,BLMQZ,9764,train,True,False
19083,"I need to purchase several items, how can I do it?",place_order,ORDER,BCILM,9765,train,True,False
19084,help me order solme of ur article,place_order,ORDER,BLMQZ,9766,val,True,False
19085,is it possible to purchase some products,place_order,ORDER,BILMQ,9767,val,True,False
19086,what do I havew to do to earn a few of your article?,place_order,ORDER,BILMZ,9768,val,True,False
19087,can you help me purchasing some articles?,place_order,ORDER,BILM,9769,train,True,False
19088,where to order several of your product?,place_order,ORDER,BILM,9770,test,False,False
19089,wanna acquire several of ur product how do i do it,place_order,ORDER,BCILMQ,9771,test,True,False
19090,I'd like to order some of ur article how coupd i do it,place_order,ORDER,BCILMPQZ,9772,val,True,False
19091,would ig be possible to order some bloody articles?,place_order,ORDER,BILMPWZ,9773,val,True,False
19092,I don't know what I need to do to acquire some of your item,place_order,ORDER,BLM,9774,val,True,False
19093,where can i acquire an few of ur article,place_order,ORDER,BILMQZ,9775,train,True,False
19094,order several of your article,place_order,ORDER,BLM,9776,train,False,False
19095,can uhelp me to order some of ur item,place_order,ORDER,BILMQ,9777,train,True,False
19096,I need assistance purchasing several products,place_order,ORDER,BLM,9778,train,True,False
19097,I want assistance purcahsing a few of your item,place_order,ORDER,BLMZ,9779,train,True,False
19098,I want asistance to acquire a product,place_order,ORDER,BLZ,9780,train,True,False
19099,can you help me earning something?,place_order,ORDER,BIL,9781,train,True,False
19100,help to place an order,place_order,ORDER,BL,9782,test,True,False
19101,"I would like to do a purchase, can you help me?",place_order,ORDER,BCILP,9783,train,True,False
19102,I have to buy some of yout item,place_order,ORDER,BMZ,9784,train,True,False
19103,I do not know what to do to earn some products,place_order,ORDER,BELM,9785,train,True,False
19104,how do I buy some articles?,place_order,ORDER,BILM,9786,train,True,False
19105,"I need to earn some of your article, can you help me?",place_order,ORDER,BCILM,9787,train,True,False
19106,can uhelp me to buy some items,place_order,ORDER,BIMQ,9788,train,True,False
19107,how od i order some articles,place_order,ORDER,BILMQZ,9789,train,True,False
19108,how can i purchasse a product,place_order,ORDER,BILQZ,9790,train,True,False
19109,i do not know what to do to acquire several of ur item,place_order,ORDER,BELMQ,9791,train,True,False
19110,help to earn several of your item,place_order,ORDER,BLM,9671,train,True,False
19111,want assistance to acquire several items,place_order,ORDER,BLMQ,9792,test,True,False
19112,is it possible to order some of ur item,place_order,ORDER,BILMQ,9793,val,True,False
19113,ordr several of ur product,place_order,ORDER,BLMQZ,9794,test,True,False
19114,need to purchase several of ur article,place_order,ORDER,BLMQ,9795,train,True,False
19115,wanna acquire some of ur article,place_order,ORDER,BLMQ,9796,train,True,False
19116,"I want to earn some goddamn items, I need assistance",place_order,ORDER,BCLMW,9797,train,True,False
19117,I want help odering some articles,place_order,ORDER,BLMZ,9798,train,True,False
19118,I don't know what I need to do to shop some of your article,place_order,ORDER,BLM,9799,train,True,False
19119,buying item,place_order,ORDER,BK,9800,train,True,False
19120,help em buy several of ur article,place_order,ORDER,BLMQZ,9752,test,False,False
19121,I want assistance to acquire several of your product,place_order,ORDER,BLMZ,9642,test,False,False
19122,can you help me to order some items ?,place_order,ORDER,BILMZ,9801,val,True,False
19123,need help to place an oredr,place_order,ORDER,BLQZ,9802,train,True,False
19124,where can I order some articles?,place_order,ORDER,BILM,9803,train,True,False
19125,I do not know what I have to do to buy an article,place_order,ORDER,BEL,9804,train,False,False
19126,how do I earn several of your article?,place_order,ORDER,BILM,9805,val,False,False
19127,I want assistance acquiring several items,place_order,ORDER,BLM,9806,train,False,False
19128,I have to earn several of your product,place_order,ORDER,BLM,9807,train,True,False
19129,i ahve got to shop an article will uhelp me,place_order,ORDER,BCILPQZ,9808,train,True,False
19130,acquire an item,place_order,ORDER,BL,9809,train,False,False
19131,I don't know what I need to do to acquire something,place_order,ORDER,BL,9810,train,True,False
19132,how to shop a product?,place_order,ORDER,BIL,9811,train,True,False
19133,i need help purchasing some of ur item,place_order,ORDER,BLMQ,9812,train,True,False
19134,"I need to earn some articles, how can I do it?",place_order,ORDER,BCILM,9813,train,True,False
19135,I do not know what I need to do to acquire a product,place_order,ORDER,BEL,9814,train,True,False
19136,I try to purchase some of your item,place_order,ORDER,BLM,9815,train,True,False
19137,where to purchase several products?,place_order,ORDER,BILM,9816,train,True,False
19138,I don't know what I have to do to earn a few of your item,place_order,ORDER,BLM,9817,train,True,False
19139,acquire several products,place_order,ORDER,BLM,9719,val,False,False
19140,I need help purchasing several of your product,place_order,ORDER,BLM,9818,test,True,False
19141,what do I need to do to buy an item?,place_order,ORDER,BI,9819,train,True,False
19142,I don't know how I can order some of your article,place_order,ORDER,BLM,9820,test,True,False
19143,I want assistance to purchase a few of your item,place_order,ORDER,BLM,9821,train,True,False
19144,i have got to acquire somethingi need assistance,place_order,ORDER,BCLQZ,9822,train,True,False
19145,I want help buying some of your product,place_order,ORDER,BLM,9637,train,True,False
19146,need to order a few of ur item,place_order,ORDER,BLMQ,9823,val,True,False
19147,i want help ordering some articles,place_order,ORDER,BLMQ,9824,train,True,False
19148,can you help me earning several of your article?,place_order,ORDER,BILM,9825,train,True,False
19149,i try to buy an article,place_order,ORDER,BLQ,9826,train,True,False
19150,I want help ordering a few of your product,place_order,ORDER,BLM,9827,train,True,False
19151,can uhelp me buying an artikcle,place_order,ORDER,BILQZ,9828,test,True,False
19152,I need assistance buying an article,place_order,ORDER,BL,9829,train,True,False
19153,I do not know what I need to do to buy some items,place_order,ORDER,BEM,9830,train,True,False
19154,wasnna acquire some articles can i get some help,place_order,ORDER,BCILMQZ,9831,val,True,False
19155,need to buy a few of ur item,place_order,ORDER,BMQ,9832,train,False,False
19156,help to purchase several of your item,place_order,ORDER,BLM,9833,train,False,False
19157,can ya help me purchase several items,place_order,ORDER,BILMQ,9834,train,True,False
19158,"I have got to shop some of your article, how do I do it?",place_order,ORDER,BCILM,9835,val,True,False
19159,where to buy some of your article?,place_order,ORDER,BILM,9836,train,False,False
19160,I have got to purchase several of your item,place_order,ORDER,BLM,9833,train,False,False
19161,I don't know how I can buy several of yur product,place_order,ORDER,BLMZ,9837,train,True,False
19162,i need assistance acquiring some of ur product,place_order,ORDER,BLMQ,9838,train,False,False
19163,where to shop an item?,place_order,ORDER,BIL,9839,train,True,False
19164,I'm trying to buy a few of ur item,place_order,ORDER,BMQ,9840,train,True,False
19165,"I need to acquire some products, can I get some help?",place_order,ORDER,BCILM,9841,train,True,False
19166,i dont know how to order several of ur article,place_order,ORDER,BLMQ,9842,train,True,False
19167,need assistance acquiring several articles,place_order,ORDER,BLMQ,9843,train,True,False
19168,where to acquire several items,place_order,ORDER,BILMQ,9844,train,False,False
19169,I need assistance to buy several products,place_order,ORDER,BLM,9845,train,True,False
19170,is it possible to acquire sevdral of ur product,place_order,ORDER,BILMQZ,9735,test,True,False
19171,"I have got to earn some of your product, how can I do it?",place_order,ORDER,BCILM,9846,val,True,False
19172,i need assistance to buy some articles,place_order,ORDER,BLMQ,9847,train,True,False
19173,"I have to acquire a few of your article, can you help me?",place_order,ORDER,BCILM,9848,train,True,False
19174,where can i order an article,place_order,ORDER,BILQ,9849,train,True,False
19175,I do not know what I need to do to purchase something,place_order,ORDER,BEL,9850,test,True,False
19176,where can i shop something,place_order,ORDER,BILQ,9851,train,True,False
19177,what do i have to do to earn several of ur item,place_order,ORDER,BILMQ,9852,val,True,False
19178,can you help me order a few of your product?,place_order,ORDER,BILM,9853,train,True,False
19179,where can i shop some articles,place_order,ORDER,BILMQ,9854,train,True,False
19180,I do not know what I need to do to buy an article,place_order,ORDER,BEL,9804,train,True,False
19181,is it possible to buy some items?,place_order,ORDER,BIM,9855,train,True,False
19182,"I have to buy a fucking article, how to do it?",place_order,ORDER,BCILW,9856,train,True,False
19183,earn a product,place_order,ORDER,BL,9857,val,True,False
19184,I don't know hwat to do to earn several items,place_order,ORDER,BLMZ,9858,train,True,False
19185,I want help buying an article,place_order,ORDER,BL,9707,train,False,False
19186,order anitem,place_order,ORDER,BLZ,9859,train,True,False
19187,help me to shop some items,place_order,ORDER,BLM,9860,val,True,False
19188,assistance to shop some of ur article,place_order,ORDER,BLMQ,9861,train,True,False
19189,can you help me buying a fucking article?,place_order,ORDER,BILW,9862,train,True,False
19190,"I have to purchase some of your article, help me",place_order,ORDER,BCLM,9863,train,True,False
19191,i need assistance toacquire several products,place_order,ORDER,BLMQZ,9864,train,True,False
19192,I have got to earn some of your article,place_order,ORDER,BLM,9865,train,False,False
19193,I want help to purchase something,place_order,ORDER,BL,9866,train,True,False
19194,I don't know how I can shop several of your product,place_order,ORDER,BLM,9867,test,True,False
19195,I do not know what to do to acquire several damn products,place_order,ORDER,BELMW,9868,test,True,False
19196,I have to purchase several of your item,place_order,ORDER,BLM,9833,train,False,False
19197,i want assistance to buy some products,place_order,ORDER,BLMQ,9869,train,True,False
19198,"I would like to earn a product, could I get some help?",place_order,ORDER,BCILP,9870,train,True,False
19199,where to shop some of ur item,place_order,ORDER,BILMQ,9871,test,True,False
19200,help me to order several articles,place_order,ORDER,BLM,9872,train,True,False
19201,i need help buying some of ur item,place_order,ORDER,BMQ,9873,train,True,False
19202,need assistance purchasing some of ur article,place_order,ORDER,BLMQ,9874,train,True,False
19203,i have got to acquire several items,place_order,ORDER,BLMQ,9844,train,False,False
19204,I do not know how I can purchase a few of your article,place_order,ORDER,BELM,9875,test,True,False
19205,i do not know what to do to earn some items,place_order,ORDER,BELMQ,9653,train,True,False
19206,"I have got to earn several of your item, will you help me?",place_order,ORDER,BCILMP,9876,test,True,False
19207,"I have to order a bloody product, how can I do it?",place_order,ORDER,BCILW,9877,train,True,False
19208,I need assistance earning several articles,place_order,ORDER,BLM,9878,train,True,False
19209,I try to purchase a few of your article,place_order,ORDER,BLM,9879,train,True,False
19210,what do I need to do to order several of your item?,place_order,ORDER,BILM,9880,train,True,False
19211,what do i have to do to earn a few of ur product,place_order,ORDER,BILMQ,9881,train,True,False
19212,i dont know what to do to acquire a product,place_order,ORDER,BLQ,9882,train,True,False
19213,I am trying to order several of your article,place_order,ORDER,BLM,9883,train,True,False
19214,I want help to place an order,place_order,ORDER,BL,9782,test,False,False
19215,what do I need to do to purchase a product?,place_order,ORDER,BIL,9884,train,True,False
19216,I need help acquiring some prdoucts,place_order,ORDER,BLMZ,9885,test,True,False
19217,I want to shop a few of your product,place_order,ORDER,BLM,9886,val,True,False
19218,I don't know what I have to do to buy some products,place_order,ORDER,BLM,9887,train,True,False
19219,where do I buy several products?,place_order,ORDER,BILM,9888,train,True,False
19220,where can i eanr a few of ur item,place_order,ORDER,BILMQZ,9889,test,True,False
19221,where do I order an article?,place_order,ORDER,BIL,9890,train,True,False
19222,how can i buy a few of ur product,place_order,ORDER,BILMQ,9891,test,True,False
19223,I don't know what I have to do to purchase something,place_order,ORDER,BL,9892,val,True,False
19224,earning something,place_order,ORDER,BKL,9893,train,True,False
19225,how do I acquire some of your product?,place_order,ORDER,BILM,9894,train,True,False
19226,"I have to earn some articles, help me",place_order,ORDER,BCLM,9895,test,True,False
19227,want assistance earning something,place_order,ORDER,BLQZ,9896,test,True,False
19228,"I have got to acquire some items, I need help",place_order,ORDER,BCLM,9897,test,True,False
19229,can you help me to order several articles?,place_order,ORDER,BILM,9737,train,True,False
19230,i dont know what to do to order a product,place_order,ORDER,BLQ,9898,val,True,False
19231,where can I buy some of your article?,place_order,ORDER,BILM,9836,train,True,False
19232,help purchasing some bloody articles,place_order,ORDER,BLMW,9899,train,True,False
19233,I don't know what I need to do to earn some items,place_order,ORDER,BLM,9900,test,True,False
19234,can unelp me shop a few of ur article,place_order,ORDER,BILMQZ,9901,train,True,False
19235,how to purchase a few of your item?,place_order,ORDER,BILM,9902,train,True,False
19236,where do I order something?,place_order,ORDER,BIL,9903,train,True,False
19237,I don't know how I can acquire some fucking articles,place_order,ORDER,BLMW,9904,test,True,False
19238,can you help me buy a product?,place_order,ORDER,BIL,9905,train,True,False
19239,"I would like to order an item, I need assistance",place_order,ORDER,BCLP,9906,train,True,False
19240,I am trying to purchase several of your article,place_order,ORDER,BLM,9907,train,True,False
19241,wanna place an order can ya help me,place_order,ORDER,BCILQ,9908,val,True,False
19242,what do I need to do to order something?,place_order,ORDER,BIL,9909,train,True,False
19243,i do not know how to acquire some items,place_order,ORDER,BELMQ,9910,val,True,False
19244,I try to buy some goddamn articles,place_order,ORDER,BLMW,9911,train,True,False
19245,"I would like to shop an item, can I get some help?",place_order,ORDER,BCILP,9912,test,True,False
19246,help me purchase some of your item,place_order,ORDER,BLM,9913,train,True,False
19247,I am trying to order several of your item,place_order,ORDER,BLM,9914,train,True,False
19248,I want to buy several of your article,place_order,ORDER,BLM,9752,test,False,False
19249,i want assistance earning some products,place_order,ORDER,BLMQ,9915,train,True,False
19250,is it possible to order several of ur product,place_order,ORDER,BILMQ,9916,test,True,False
19251,i have to purchase some items,place_order,ORDER,BLMQ,9917,train,True,False
19252,what do i need to do to buy a product,place_order,ORDER,BILQ,9918,val,True,False
19253,"I need to shop several of your item, help me",place_order,ORDER,BCLM,9919,train,True,False
19254,I want help to order an article,place_order,ORDER,BL,9920,train,True,False
19255,help me acquire some products,place_order,ORDER,BLM,9921,train,True,False
19256,is it possible to buy several items,place_order,ORDER,BIMQ,9922,val,True,False
19257,"I have to acquire a bloody item, I need assistance",place_order,ORDER,BCLW,9923,train,True,False
19258,i need assistance to order a few of ur prodcut,place_order,ORDER,BLMQZ,9924,train,True,False
19259,I try to purchase some articles,place_order,ORDER,BLM,9702,train,False,False
19260,assistance to buiy some of your product,place_order,ORDER,BLMZ,9925,val,True,False
19261,can you help me to acquire an few of your product?,place_order,ORDER,BILMZ,9926,test,True,False
19262,where do I earn something?,place_order,ORDER,BIL,9927,train,True,False
19263,assistance to order some of ur item,place_order,ORDER,BLMQZ,9928,train,True,False
19264,i dont know what i need to do to order an item,place_order,ORDER,BLQ,9929,test,True,False
19265,want help to shop a few of ur article,place_order,ORDER,BLMQ,9731,test,False,False
19266,I have got to earn a few of your product,place_order,ORDER,BLM,9624,train,False,False
19267,"I would like to acquire something, how to do it?",place_order,ORDER,BCILP,9930,train,True,False
19268,where to acquire several of your article?,place_order,ORDER,BILM,9931,train,False,False
19269,I want help buying several articles,place_order,ORDER,BLM,9932,train,True,False
19270,how do I purchase several of your product ?,place_order,ORDER,BILMZ,9933,train,True,False
19271,how to purchase several items?,place_order,ORDER,BILM,9934,train,True,False
19272,where to acquire some of ur item,place_order,ORDER,BILMQ,9935,val,True,False
19273,I don't know how I can order a few of your article,place_order,ORDER,BLM,9633,train,False,False
19274,I need help making a purchase,place_order,ORDER,BZ,9936,val,False,False
19275,help me to earn some of your article,place_order,ORDER,BLM,9865,train,True,False
19276,what do I have to do to acquire some products?,place_order,ORDER,BILM,9937,val,True,False
19277,"I need to earn a goddamn article, could you help me?",place_order,ORDER,BCILPW,9938,train,True,False
19278,I do not know how to order something,place_order,ORDER,BEL,9939,train,True,False
19279,help me to acquire a few of your item,place_order,ORDER,BLM,9940,train,False,False
19280,wqhere can i order some of ur article,place_order,ORDER,BILMQZ,9941,test,True,False
19281,i dont know how i can buy a few of ur product,place_order,ORDER,BLMQ,9942,train,True,False
19282,need help to make an order,place_order,ORDER,BQ,9943,train,True,False
19283,where do I shop a few of your article?,place_order,ORDER,BILM,9944,train,True,False
19284,i want assistance acquiring some of ur article,place_order,ORDER,BLMQ,9681,train,False,False
19285,can you help me shop a few of your article?,place_order,ORDER,BILM,9945,train,True,False
19286,how can i purchase something,place_order,ORDER,BILQZ,9866,train,False,False
19287,i do not know how i can acquire several prdoucts,place_order,ORDER,BELMQZ,9946,test,True,False
